شماره کارت,شناسه دستگاه پوز,تاریخ تراکنش,مبلغ تراکنش(ریال),زمان تراکنش
5057850000004108,043320042419,1397/10/06,124000000,151619
5057850000004108,043320042419,1397/10/06,124000000,151719
5057850000004108,043320042419,1397/10/06,124000000,021717
5057850000004111,280600042401,1397/10/06,132410000,031741
5057850000004111,210690042419,1397/10/06,130000000,114555
5057850000004111,210690042419,1397/10/06,130000000,131757
5057850000004111,043390042419,1397/10/06,130000000,131857
5057850000004111,043390042419,1397/10/06,130000000,111755
5057850000004111,043320042419,1397/10/06,132410000,033341
5057850000004111,043320042419,1397/10/06,132410000,101640
5057850000004122,210690042419,1397/10/06,113300000,231722
5057850000004122,210690042419,1397/10/06,115000000,031753
5057850000004122,210690042419,1397/10/06,115000000,211745
5057850000004122,043390042419,1397/10/06,115000000,035753
5057850000004122,043390042419,1397/10/06,115000000,211645
5057850000004122,043390042419,1397/10/06,115000000,031653
5057850000004122,043320042419,1397/10/06,113300000,232522
5057850000004123,377040042419,1397/10/06,120000000,011311
5057850000004123,280600042401,1397/10/06,111680000,071248
5057850000004123,280600042401,1397/10/06,111680000,071748
5057850000004123,280600042401,1397/10/06,111680000,231734
5057850000004123,280600042401,1397/10/06,111680000,235034
5057850000004123,210600042419,1397/10/06,121500000,140150
5057850000004123,043390042419,1397/10/06,117500000,013215
5057850000004125,377040042419,1397/10/06,121500000,141727
5057850000004125,377040042419,1397/10/06,121500000,145327
5057850000004125,377040042419,1397/10/06,121500000,211727
5057850000004125,377040042419,1397/10/06,121500000,212527
5057850000004125,210690042419,1397/10/06,124000000,011710
5057850000004125,210690042419,1397/10/06,124000000,012210
5057850000004125,210690042419,1397/10/06,124000000,201709
5057850000004129,280600042401,1397/10/06,124000000,222012
5057850000004129,280600042401,1397/10/06,124000000,222812
5057850000004129,280600042401,1397/10/06,124000000,232014
5057850000004129,210600042419,1397/10/06,124000000,221612
5057850000004129,210600042419,1397/10/06,124000000,221712
5057850000004129,210600042419,1397/10/06,124000000,231614
5057850000004129,210600042419,1397/10/06,124000000,231714
5057850000004138,377040042419,1397/10/06,106550000,011505
5057850000004138,210690042419,1397/10/06,105000000,132516
5057850000004138,210690042419,1397/10/06,105000000,132557
5057850000004138,210600042419,1397/10/06,105720000,043152
5057850000004138,210600042419,1397/10/06,105000000,132416
5057850000004138,043320042419,1397/10/06,105000000,132016
5057850000004138,043320042419,1397/10/06,105000000,132057
5057850000004139,377040042419,1397/10/06,106550000,200116
5057850000004139,280600042401,1397/10/06,106550000,201348
5057850000004139,280600042401,1397/10/06,106550000,172525
5057850000004139,280600042401,1397/10/06,106550000,174525
5057850000004139,210690042419,1397/10/06,106550000,172825
5057850000004139,210690042419,1397/10/06,106550000,173025
5057850000004139,043390042419,1397/10/06,106550000,200101
5057850000004141,210690042419,1397/10/06,120000000,021724
5057850000004141,210690042419,1397/10/06,120000000,231710
5057850000004141,210690042419,1397/10/06,120000000,121748
5057850000004141,210600042419,1397/10/06,120000000,231610
5057850000004141,210600042419,1397/10/06,120000000,022624
5057850000004141,210600042419,1397/10/06,120000000,121048
5057850000004141,210600042419,1397/10/06,120000000,121648
5057850000004145,377040042419,1397/10/06,124000000,062505
5057850000004145,377040042419,1397/10/06,124000000,080352
5057850000004145,377040042419,1397/10/06,139740000,191437
5057850000004145,377040042419,1397/10/06,125000000,131425
5057850000004145,280600042401,1397/10/06,132410000,183012
5057850000004145,210600042419,1397/10/06,124000000,061705
5057850000004145,210600042419,1397/10/06,124000000,081752
5057850000004147,210600042419,1397/10/06,130000000,101607
5057850000004147,210600042419,1397/10/06,130000000,221544
5057850000004147,210600042419,1397/10/06,135000000,090629
5057850000004147,210600042419,1397/10/06,136700000,021718
5057850000004147,043390042419,1397/10/06,130000000,221744
5057850000004147,043390042419,1397/10/06,132410000,063650
5057850000004147,043390042419,1397/10/06,130000000,101707
5057850000004149,210600042419,1397/10/06,125000000,130914
5057850000004149,210600042419,1397/10/06,128500000,121942
5057850000004149,210600042419,1397/10/06,128500000,213714
5057850000004149,043390042419,1397/10/06,117590000,194732
5057850000004149,043390042419,1397/10/06,121500000,211840
5057850000004149,043320042419,1397/10/06,128500000,121742
5057850000004149,043320042419,1397/10/06,128500000,211714
5057850000004150,377040042419,1397/10/06,117500000,135734
5057850000004150,377040042419,1397/10/06,120000000,104555
5057850000004150,377040042419,1397/10/06,120000000,111607
5057850000004150,377040042419,1397/10/06,120000000,101655
5057850000004150,210600042419,1397/10/06,120000000,101755
5057850000004150,210600042419,1397/10/06,120000000,111707
5057850000004150,210600042419,1397/10/06,117590000,072854
5057850000004157,377040042419,1397/10/06,117500000,171741
5057850000004157,280600042401,1397/10/06,110260000,221648
5057850000004157,210690042419,1397/10/06,110260000,221748
5057850000004157,210690042419,1397/10/06,110260000,222048
5057850000004157,210600042419,1397/10/06,110260000,224848
5057850000004157,210600042419,1397/10/06,113300000,232956
5057850000004157,043320042419,1397/10/06,117590000,141235
5057850000004167,377040042419,1397/10/06,139910000,161653
5057850000004167,377040042419,1397/10/06,139910000,101607
5057850000004167,377040042419,1397/10/06,139910000,141602
5057850000004167,210690042419,1397/10/06,139910000,141702
5057850000004167,210690042419,1397/10/06,139910000,101707
5057850000004167,210600042419,1397/10/06,139910000,104407
5057850000004167,210600042419,1397/10/06,139910000,140902
5057850000004169,280600042401,1397/10/06,124000000,041752
5057850000004169,280600042401,1397/10/06,124000000,061701
5057850000004169,210690042419,1397/10/06,125000000,041620
5057850000004169,210600042419,1397/10/06,125000000,041720
5057850000004169,043390042419,1397/10/06,121500000,135157
5057850000004169,043320042419,1397/10/06,124000000,044052
5057850000004169,043320042419,1397/10/06,124000000,062101
5057850000004178,280600042401,1397/10/06,125000000,212020
5057850000004178,280600042401,1397/10/06,125000000,204522
5057850000004178,210690042419,1397/10/06,125000000,211620
5057850000004178,043320042419,1397/10/06,130000000,173029
5057850000004178,043320042419,1397/10/06,135000000,041627
5057850000004178,043320042419,1397/10/06,125000000,211720
5057850000004178,043320042419,1397/10/06,128500000,010619
5057850000004179,377040042419,1397/10/06,110090000,051657
5057850000004179,377040042419,1397/10/06,110090000,052557
5057850000004179,280600042401,1397/10/06,110090000,181357
5057850000004179,280600042401,1397/10/06,110090000,024542
5057850000004179,280600042401,1397/10/06,110090000,052257
5057850000004179,210690042419,1397/10/06,110090000,052057
5057850000004179,043390042419,1397/10/06,110090000,051757
5057850000004184,210600042419,1397/10/06,105000000,162026
5057850000004184,210600042419,1397/10/06,105000000,162036
5057850000004184,043390042419,1397/10/06,105000000,162526
5057850000004184,043390042419,1397/10/06,105000000,162536
5057850000004184,043390042419,1397/10/06,105000000,161636
5057850000004184,043320042419,1397/10/06,105000000,161726
5057850000004184,043320042419,1397/10/06,105000000,161736
5057850000004189,377040042419,1397/10/06,111680000,022036
5057850000004189,377040042419,1397/10/06,111680000,023636
5057850000004189,377040042419,1397/10/06,111680000,082040
5057850000004189,210600042419,1397/10/06,111680000,081740
5057850000004189,210600042419,1397/10/06,111680000,021736
5057850000004189,043390042419,1397/10/06,111680000,021636
5057850000004189,043390042419,1397/10/06,111680000,081640
5057850000004193,377040042419,1397/10/06,106550000,131702
5057850000004193,377040042419,1397/10/06,106550000,003241
5057850000004193,377040042419,1397/10/06,106550000,130202
5057850000004193,210690042419,1397/10/06,106550000,132002
5057850000004193,210600042419,1397/10/06,106550000,132502
5057850000004193,210600042419,1397/10/06,106550000,002541
5057850000004193,043320042419,1397/10/06,106550000,131602
5057850000004198,377040042419,1397/10/06,117500000,171728
5057850000004198,377040042419,1397/10/06,117500000,141736
5057850000004198,280600042401,1397/10/06,115000000,012841
5057850000004198,210600042419,1397/10/06,117500000,172528
5057850000004198,210600042419,1397/10/06,120000000,202705
5057850000004198,210600042419,1397/10/06,117500000,144736
5057850000004198,043390042419,1397/10/06,111680000,221959
5892103000000577,621400040819,1397/10/06,76640000,141851
5892108000003901,694900041219,1397/10/06,88560000,183249
5892108000003901,578500041701,1397/10/06,86900000,153540
5892108000003901,578500041401,1397/10/06,86900000,151740
6037700000000919,621400040519,1397/10/06,88560000,131711
6221061000000733,578500040901,1397/10/06,52000000,115013
6221061000000733,578500040401,1397/10/06,40000000,223439
6274120000004004,621400042019,1397/10/06,139910000,025248
6274120000004004,578500042001,1397/10/06,143450000,201728
6274120000004004,578500042001,1397/10/06,143450000,201754
6274120000004004,578500042001,1397/10/06,138320000,201621
6274120000004004,578500042001,1397/10/06,138320000,201721
6274120000004004,578500042001,1397/10/06,138320000,201921
6274120000004004,293800042001,1397/10/06,143450000,203128
6274120000004013,621400042019,1397/10/06,124000000,001729
6274120000004013,621400042019,1397/10/06,111680000,224312
6274120000004013,578500042001,1397/10/06,117500000,020213
6274120000004013,578500042001,1397/10/06,117590000,224248
6274120000004013,578500042001,1397/10/06,121500000,002020
6274120000004013,578500042001,1397/10/06,124000000,001629
6274120000004013,578500042001,1397/10/06,124000000,003729
6274120000004015,621400042019,1397/10/06,124000000,140716
6274120000004015,621400042019,1397/10/06,125000000,211747
6274120000004015,621400042019,1397/10/06,125000000,231729
6274120000004015,578500042001,1397/10/06,126000000,021157
6274120000004015,578500042001,1397/10/06,121500000,193107
6274120000004015,293800042001,1397/10/06,125000000,235229
6274120000004015,293800042001,1397/10/06,125000000,212947
6274120000004016,578500042001,1397/10/06,124000000,141615
6274120000004016,578500042001,1397/10/06,124000000,141715
6274120000004016,578500042001,1397/10/06,124000000,142015
6274120000004016,578500042001,1397/10/06,124000000,142515
6274120000004016,578500042001,1397/10/06,124000000,161606
6274120000004016,293800042001,1397/10/06,124000000,144815
6274120000004016,293800042001,1397/10/06,124000000,161235
6274120000004027,621400042019,1397/10/06,106550000,195254
6274120000004027,621400042019,1397/10/06,106550000,195623
6274120000004027,578500042001,1397/10/06,106550000,191723
6274120000004027,578500042001,1397/10/06,106550000,191754
6274120000004027,578500042001,1397/10/06,106550000,192023
6274120000004027,578500042001,1397/10/06,106550000,192054
6274120000004027,293800042001,1397/10/06,106550000,191654
6274120000004029,621400042019,1397/10/06,113300000,020216
6274120000004029,621400042019,1397/10/06,113300000,211107
6274120000004029,621400042019,1397/10/06,110260000,063001
6274120000004029,578500042001,1397/10/06,117500000,011733
6274120000004029,293800042001,1397/10/06,113300000,211707
6274120000004029,293800042001,1397/10/06,113300000,021716
6274120000004029,293800042001,1397/10/06,110090000,211743
6274120000004030,621400042019,1397/10/06,117500000,153322
6274120000004030,621400042019,1397/10/06,121500000,101245
6274120000004030,621400042019,1397/10/06,121500000,204427
6274120000004030,621400042019,1397/10/06,124000000,121640
6274120000004030,578500042001,1397/10/06,121500000,101745
6274120000004030,578500042001,1397/10/06,121500000,201727
6274120000004030,293800042001,1397/10/06,117590000,145707
6274120000004046,621400042019,1397/10/06,121500000,061738
6274120000004046,621400042019,1397/10/06,121500000,062038
6274120000004046,621400042019,1397/10/06,121500000,011743
6274120000004046,621400042019,1397/10/06,121500000,013543
6274120000004046,578500042001,1397/10/06,121500000,061638
6274120000004046,578500042001,1397/10/06,121500000,011643
6274120000004046,578500042001,1397/10/06,121500000,121639
6274120000004048,621400042019,1397/10/06,130000000,031649
6274120000004048,621400042019,1397/10/06,130000000,151612
6274120000004048,578500042001,1397/10/06,130000000,035649
6274120000004048,578500042001,1397/10/06,130000000,150512
6274120000004048,578500042001,1397/10/06,130000000,003514
6274120000004048,293800042001,1397/10/06,130000000,001714
6274120000004048,293800042001,1397/10/06,130000000,031749
6274120000004050,621400042019,1397/10/06,106550000,232044
6274120000004050,578500042001,1397/10/06,106550000,232544
6274120000004050,578500042001,1397/10/06,106550000,233344
6274120000004050,578500042001,1397/10/06,106550000,162536
6274120000004050,578500042001,1397/10/06,106550000,164536
6274120000004050,578500042001,1397/10/06,106550000,231644
6274120000004050,578500042001,1397/10/06,106550000,231744
6274120000004051,621400042019,1397/10/06,117590000,203920
6274120000004051,621400042019,1397/10/06,120000000,070151
6274120000004051,621400042019,1397/10/06,117590000,080557
6274120000004051,578500042001,1397/10/06,117590000,081757
6274120000004051,578500042001,1397/10/06,117590000,201720
6274120000004051,578500042001,1397/10/06,120000000,071751
6274120000004051,293800042001,1397/10/06,113300000,191727
6274120000004053,621400042019,1397/10/06,113300000,100728
6274120000004053,578500042001,1397/10/06,113300000,101628
6274120000004053,578500042001,1397/10/06,113300000,021928
6274120000004053,293800042001,1397/10/06,113300000,022028
6274120000004053,293800042001,1397/10/06,113300000,021728
6274120000004053,293800042001,1397/10/06,113300000,101728
6274120000004053,293800042001,1397/10/06,113300000,102028
6274120000004064,621400042019,1397/10/06,125000000,161719
6274120000004064,621400042019,1397/10/06,125000000,231748
