شماره کارت,شناسه دستگاه ATM,زمان,تاریخ
6221065000002553,474626,102956,1397/10/06
6274880000106040,474626,115416,1397/10/06
5054160000099940,474626,131638,1397/10/06
6219860000103302,474626,142049,1397/10/06
6280230000106163,474626,144700,1397/10/06
5041722000003435,474626,014617,1397/10/06
6037694000002346,474626,155940,1397/10/06
5028065000002808,474626,171654,1397/10/06
6037699000000097,474626,184208,1397/10/06
6274120000004112,474626,200710,1397/10/06
6104335000000545,474626,212111,1397/10/06
6393463000001054,474626,224822,1397/10/06
6221062000003024,474626,030447,1397/10/06
6274880000100573,474626,041804,1397/10/06
6037703000002866,474626,055323,1397/10/06
5892101000000194,474626,073144,1397/10/06
5057850000100741,474626,085450,1397/10/06
6277600000099076,474723,102956,1397/10/07
6280230000101913,474723,115416,1397/10/07
5892108000002609,474723,131638,1397/10/07
6219865000002429,474723,142049,1397/10/07
6367950000101124,474723,144700,1397/10/07
5892105000000313,474723,014617,1397/10/07
6037700000000181,474723,155940,1397/10/07
5028069000003669,474723,171654,1397/10/07
6037999000000145,474723,184208,1397/10/07
6362140000004002,474723,200710,1397/10/07
6221061000002956,474723,212111,1397/10/07
6393470000103172,474723,224822,1397/10/07
6274120000100904,474723,030447,1397/10/07
6280230000002778,474723,041804,1397/10/07
6104331000001388,474723,055323,1397/10/07
6037706000001308,474723,073144,1397/10/07
6037696000003803,474723,085450,1397/10/07
6280231000003821,474820,102956,1397/10/08
6362140000104477,474820,115416,1397/10/08
6037690000103601,474820,131638,1397/10/08
6274120000004015,474820,142049,1397/10/08
6369490000004114,474820,144700,1397/10/08
5894630000103974,474820,014617,1397/10/08
6063730000101598,474820,155940,1397/10/08
5057850000004083,474820,171654,1397/10/08
6104331000002272,474820,184208,1397/10/08
6362140000004103,474820,200710,1397/10/08
6221065000003884,474820,212111,1397/10/08
5028060000002482,474820,224902,1397/10/08
6279610000101260,474820,030447,1397/10/08
6362140000099186,474820,041804,1397/10/08
6104335000001064,474820,055323,1397/10/08
6104336000003708,474820,073144,1397/10/08
6037701000003369,474820,085450,1397/10/08
6367950000106172,474917,102956,1397/10/09
6369490000004094,474917,115416,1397/10/09
6037990000104603,474917,131638,1397/10/09
6274120000004121,474917,142049,1397/10/09
6395994000000283,474917,144700,1397/10/09
6037709000001397,474917,014617,1397/10/09
6104332000000488,474917,155940,1397/10/09
5057850000004179,474917,171654,1397/10/09
6219867000002815,474917,184208,1397/10/09
6393464000000555,474917,200710,1397/10/09
6277600000101981,474917,212111,1397/10/09
5028061000001614,474917,224902,1397/10/09
6362140000004168,474917,030447,1397/10/09
6369490000004068,474917,041804,1397/10/09
6221061000003228,474917,055323,1397/10/09
6221067000003217,474917,073144,1397/10/09
6104330000003824,474917,085450,1397/10/09
6369490000004131,475014,102956,1397/10/10
6395993000000933,475014,115416,1397/10/10
6037995000000262,475014,131638,1397/10/10
6362140000004018,475014,142049,1397/10/10
6395999000003853,475014,144700,1397/10/10
6037992000001974,475014,014617,1397/10/10
6219869000000708,475014,155940,1397/10/10
6037695000001608,475014,171654,1397/10/10
6221061000003840,475014,184208,1397/10/10
6393470000106381,475014,200710,1397/10/10
6280232000002616,475014,212111,1397/10/10
5029380000004192,475014,224902,1397/10/10
6369490000004028,475014,030447,1397/10/10
6395992000000358,475014,041804,1397/10/10
6221066000000016,475014,055323,1397/10/10
6280235000001890,475014,073144,1397/10/10
6104333000003119,475014,085450,1397/10/10
6395994000003968,475111,102956,1397/10/01
6395999000000020,475111,115416,1397/10/01
6104339000003673,475111,131638,1397/10/01
6362140000004116,475111,142049,1397/10/01
5029380000004047,475111,144703,1397/10/01
6104338000002020,475111,014617,1397/10/01
6221062000003225,475111,155940,1397/10/01
6037700000100311,475111,171654,1397/10/01
6274120000004180,475111,184208,1397/10/01
5028065000002488,475111,200741,1397/10/01
6369490000004008,475111,212111,1397/10/01
5041726000003404,475111,224902,1397/10/01
6395990000102945,475111,030447,1397/10/01
6395997000002904,475111,041804,1397/10/01
6277600000102962,475111,055323,1397/10/01
6369490000004181,475111,073144,1397/10/01
6221060000101990,475111,085450,1397/10/01
6396070000102911,475208,102956,1397/10/02
5028064000002419,475208,115431,1397/10/02
6219863000002054,475208,131638,1397/10/02
6393465000002713,475208,142049,1397/10/02
5058010000105220,475208,144703,1397/10/02
6219860000105435,475208,014617,1397/10/02
6274120000101466,475208,155940,1397/10/02
6104330000000047,475208,171654,1397/10/02
6277600000104260,475208,184208,1397/10/02
5028069000002672,475208,200741,1397/10/02
6369490000004133,475208,212111,1397/10/02
5892107000000840,475208,224902,1397/10/02
6395996000002075,475208,030447,1397/10/02
5029380000004052,475208,041810,1397/10/02
6280232000003748,475208,055323,1397/10/02
5028064000003834,475208,073153,1397/10/02
6221064000001077,475208,085450,1397/10/02
5029380000004045,475305,103021,1397/10/03
5028068000003081,475305,115431,1397/10/03
6273810000100478,475305,131638,1397/10/03
6393700000102636,475305,142049,1397/10/03
6037704000000851,475305,144703,1397/10/03
6221069000002460,475305,014617,1397/10/03
6279610000101605,475305,155940,1397/10/03
6104332000002229,475305,171654,1397/10/03
6362140000004155,475305,184208,1397/10/03
5057850000004071,475305,200741,1397/10/03
6395995000001428,475305,212111,1397/10/03
6037690000003087,475305,224902,1397/10/03
5028067000002216,475305,030534,1397/10/03
5058010000106604,475305,041810,1397/10/03
6369490000004008,475305,055323,1397/10/03
5028068000003584,475305,073153,1397/10/03
6274880000106613,475305,085450,1397/10/03
5058010000104187,475402,103021,1397/10/11
5057850000004041,475402,115431,1397/10/11
6274120000004075,475402,131638,1397/10/11
5028060000102326,475402,142049,1397/10/04
6104335000001505,475402,144703,1397/10/11
6274120000004027,475402,014617,1397/10/11
6362140000004171,475402,155940,1397/10/11
6221060000001592,475402,171654,1397/10/11
6369490000004011,475402,184208,1397/10/11
5057850000004178,475402,200741,1397/10/04
6396070000105505,475402,212111,1397/10/04
6037990000099402,475402,224902,1397/10/04
5029380000004019,475402,030534,1397/10/04
6037704000001753,475402,041810,1397/10/04
6369490000004133,475402,055323,1397/10/04
5057850000004043,475402,073153,1397/10/04
6280230000102708,475402,085450,1397/10/04
6037703000003933,475499,103021,1397/10/11
5057850000004147,475499,115431,1397/10/11
6281570000102723,475499,131638,1397/10/11
5028062000001677,475499,142049,1397/10/04
6221066000000848,475499,144703,1397/10/11
6280238000001233,475499,014617,1397/10/11
6369490000004031,475499,155940,1397/10/11
6221063000001611,475499,171654,1397/10/11
6395990000003307,475499,184208,1397/10/11
6037695000000856,475499,200741,1397/10/04
5028060000102267,475499,212114,1397/10/04
6037994000000159,475499,224902,1397/10/04
5057850000004125,475499,030534,1397/10/04
6104335000002224,475499,041810,1397/10/04
6395995000001945,475499,055323,1397/10/04
5057850000004149,475499,073153,1397/10/04
6362140000105326,475499,085450,1397/10/04
6104335000001243,475596,103021,1397/10/03
6037693000003660,475596,115431,1397/10/03
6362140000004079,475596,131638,1397/10/03
5029380000105942,475596,142049,1397/10/05
6280233000000638,475596,144703,1397/10/03
6362140000004022,475596,014617,1397/10/03
6395990000103754,475596,155940,1397/10/03
6274120000106678,475596,171654,1397/10/03
6395995000002707,475596,184208,1397/10/03
6037700000003249,475596,200741,1397/10/05
5028062000001677,475596,212114,1397/10/05
6104339000001305,475596,224902,1397/10/05
5057850000106262,475596,030534,1397/10/05
6221066000001373,475596,041810,1397/10/05
6396070000106202,475596,055323,1397/10/05
6037694000001271,475596,073153,1397/10/05
6369490000004097,475596,085450,1397/10/05
6221066000000458,475693,103021,1397/10/06
6037699000001328,475693,115431,1397/10/06
6393462000002382,475693,131638,1397/10/06
5054160000105554,475693,142049,1397/10/06
6369490000004134,475693,144703,1397/10/06
6393460000099253,475693,014617,1397/10/06
6395996000002432,475693,155940,1397/10/06
6280230000000686,475693,171654,1397/10/06
5029380000004106,475693,184250,1397/10/06
6063730000105269,475693,200741,1397/10/06
5029380000105942,475693,212114,1397/10/06
6219862000000115,475693,224902,1397/10/06
6037698000000399,475693,030534,1397/10/06
6280233000001480,475693,041810,1397/10/06
5029380000004143,475693,055339,1397/10/06
6037699000003002,475693,073153,1397/10/06
6395993000001212,475693,085450,1397/10/06
6280233000000125,475790,103021,1397/10/07
6037999000002582,475790,115431,1397/10/07
6393470000101354,475790,131638,1397/10/07
5892109000003336,475790,142049,1397/10/07
5028064000000615,475790,144757,1397/10/07
6393465000003348,475790,014617,1397/10/07
5028060000100566,475790,155955,1397/10/07
6362140000004190,475790,171654,1397/10/07
5892101000003588,475790,184250,1397/10/07
6104332000001234,475790,200741,1397/10/07
5054160000105539,475790,212114,1397/10/07
6273530000103691,475790,224902,1397/10/07
6037702000003944,475790,030534,1397/10/07
6369490000004135,475790,041810,1397/10/07
5892104000000164,475790,055339,1397/10/07
6063730000099322,475790,073153,1397/10/07
6395999000000879,475790,085450,1397/10/07
6369490000004133,475887,103021,1397/10/08
6104331000002897,475887,115431,1397/10/08
5028067000002908,475887,131643,1397/10/08
6037691000001477,475887,142049,1397/10/08
5057850000004036,475887,144757,1397/10/08
5029380000004072,475887,014629,1397/10/08
5028062000000426,475887,155955,1397/10/08
6369490000004061,475887,171654,1397/10/08
6037707000000383,475887,184250,1397/10/08
6221060000000092,475887,200741,1397/10/08
5892109000003257,475887,212114,1397/10/08
6274120000004050,475887,224902,1397/10/08
6104330000104583,475887,030534,1397/10/08
5029380000004130,475887,041816,1397/10/08
6037708000003569,475887,055339,1397/10/08
6104331000003345,475887,073153,1397/10/08
5028060000003018,475887,085548,1397/10/08
5028064000001774,475984,103058,1397/10/09
6219868000000898,475984,115431,1397/10/09
5029380000004020,475984,131643,1397/10/09
6037991000001885,475984,142049,1397/10/09
6037693000000387,475984,144757,1397/10/09
5892100000101078,475984,014629,1397/10/09
5029380000101873,475984,155955,1397/10/09
6395991000002996,475984,171654,1397/10/09
6104337000001518,475984,184250,1397/10/09
6221063000000580,475984,200741,1397/10/09
6037691000001477,475984,212114,1397/10/09
6280239000002653,475984,224902,1397/10/09
6104334000002293,475984,030534,1397/10/09
5892103000003385,475984,041816,1397/10/09
6104338000000815,475984,055339,1397/10/09
6219868000002735,475984,073153,1397/10/09
5028061000001877,475984,085548,1397/10/09
5028068000002146,476081,103058,1397/10/10
6221062000000945,476081,115431,1397/10/10
5057850000004125,476081,131643,1397/10/10
6037996000000854,476081,142049,1397/10/10
6037998000001819,476081,144757,1397/10/10
6037705000000309,476081,014629,1397/10/10
5054160000101479,476081,155955,1397/10/10
6395997000001853,476081,171654,1397/10/10
6221068000001319,476081,184250,1397/10/10
6274120000105092,476081,200741,1397/10/10
6037991000001885,476081,212114,1397/10/10
6362140000004058,476081,224902,1397/10/10
6221061000000982,476081,030534,1397/10/10
6037708000001965,476081,041816,1397/10/10
6221069000001290,476081,055339,1397/10/10
6221062000002209,476081,073153,1397/10/10
5029380000004194,476081,085548,1397/10/10
5057850000004039,476178,103058,1397/10/01
6274120000004187,476178,115431,1397/10/01
5058010000099618,476178,131643,1397/10/01
6219860000099312,476178,142110,1397/10/01
6219867000001281,476178,144757,1397/10/01
6104336000001342,476178,014629,1397/10/01
5892108000003441,476178,155955,1397/10/01
5029380000004070,476178,171658,1397/10/01
6280236000001038,476178,184250,1397/10/01
6279610000105242,476178,200741,1397/10/01
6037996000000854,476178,212114,1397/10/01
6393460000106922,476178,224902,1397/10/01
6221065000000479,476178,030534,1397/10/01
6104338000000190,476178,041816,1397/10/01
6280237000003117,476178,055339,1397/10/01
6274120000099902,476178,073153,1397/10/01
5041728000001411,476178,085548,1397/10/01
5057850000004145,476275,103058,1397/10/02
6277600000105914,476275,115431,1397/10/02
6037698000000720,476275,131643,1397/10/02
6219864000002687,476275,142110,1397/10/02
6274120000004173,476275,144757,1397/10/02
6221067000000499,476275,014629,1397/10/02
6037690000104923,476275,155955,1397/10/02
5892100000099777,476275,171658,1397/10/02
6369490000004195,476275,184250,1397/10/02
6362140000004185,476275,200741,1397/10/02
6219860000099312,476275,212114,1397/10/02
6393469000000280,476275,224902,1397/10/02
6276480000105441,476275,030534,1397/10/02
6221069000000516,476275,041816,1397/10/02
6393460000001067,476275,055339,1397/10/02
6279610000099722,476275,073153,1397/10/02
5892107000002704,476275,085548,1397/10/02
6037693000002552,476372,103058,1397/10/03
6362140000004158,476372,115431,1397/10/03
6037703000000595,476372,131643,1397/10/03
6273810000105836,476372,142110,1397/10/03
6362140000004154,476372,144757,1397/10/03
6280234000001150,476372,014629,1397/10/03
6037990000105847,476372,155955,1397/10/03
6037704000003905,476372,171658,1397/10/03
5028060000099281,476372,184309,1397/10/03
6369490000004049,476372,200741,1397/10/03
6219864000002687,476372,212114,1397/10/03
5028068000001722,476372,224907,1397/10/03
6280231000001299,476372,030534,1397/10/03
6280237000001745,476372,041816,1397/10/03
5028067000001679,476372,055400,1397/10/03
6362140000004165,476372,073153,1397/10/03
6037690000003596,476372,085548,1397/10/03
6037699000000097,476469,103058,1397/10/11
6369490000004023,476469,115431,1397/10/11
6104330000105614,476469,131643,1397/10/11
6274120000004112,476469,142110,1397/10/04
6395990000001979,476469,144757,1397/10/11
6369490000004164,476469,014629,1397/10/11
6037995000001045,476469,155955,1397/10/11
6104336000000718,476469,171658,1397/10/11
5028061000003425,476469,184309,1397/10/11
6395991000001053,476469,200741,1397/10/04
6273810000105836,476469,212114,1397/10/04
5029380000004045,476469,224907,1397/10/04
6367950000103279,476469,030534,1397/10/04
6369490000105750,476469,041816,1397/10/04
5029380000004017,476469,055400,1397/10/04
6369490000004026,476469,073153,1397/10/04
6037990000100157,476469,085548,1397/10/04
6037999000000219,476566,103058,1397/10/03
6395990000100147,476566,115431,1397/10/03
6104334000002772,476566,131643,1397/10/03
6362140000004002,476566,142110,1397/10/05
5028063000002575,476566,144900,1397/10/03
5029380000004085,476566,014656,1397/10/03
6219860000000200,476566,155955,1397/10/03
6221066000003794,476566,171658,1397/10/03
5029380000004199,476566,184309,1397/10/03
6395997000000785,476566,200741,1397/10/05
6274120000004112,476566,212114,1397/10/05
5057850000004141,476566,224907,1397/10/05
6369490000004118,476566,030534,1397/10/05
5029380000004066,476566,041827,1397/10/05
5057850000004123,476566,055400,1397/10/05
6395990000101634,476566,073153,1397/10/05
6037994000000862,476566,085548,1397/10/05
6104331000002272,476663,103058,1397/10/06
6395995000003678,476663,115431,1397/10/06
6221061000001384,476663,131643,1397/10/06
6362140000004103,476663,142110,1397/10/06
5057850000004033,476663,144900,1397/10/06
5892100000105127,476663,014656,1397/10/06
6219863000003574,476663,155955,1397/10/06
6280234000000338,476663,171658,1397/10/06
5041729000002652,476663,184309,1397/10/06
5028067000000540,476663,200747,1397/10/06
6362140000004002,476663,212114,1397/10/06
5058010000104045,476663,224907,1397/10/06
6395994000002228,476663,030534,1397/10/06
5892100000003907,476663,041827,1397/10/06
5057850000105537,476663,055400,1397/10/06
6395996000001349,476663,073153,1397/10/06
6104339000001848,476663,085548,1397/10/06
